index,Style,Category,Size,Qty
78002,JNE3636,kurta,XS,1
78003,J0336,Top,3XL,1
78004,SET377,Set,3XL,0
78005,SET345,Set,XXL,1
78006,JNE3567,kurta,XL,1
78007,JNE3784,kurta,L,1
78008,SET369,Set,3XL,1
78009,J0234,Set,M,1
78010,J0386,kurta,XS,1
78011,J0224,Set,3XL,1
78012,SET197,Set,3XL,1
78013,J0113,Top,XXL,1
78014,J0005,Western Dress,XS,1
78015,SET331,Set,M,1
78016,J0295,Western Dress,L,1
78017,SET291,Set,XXL,1
78018,JNE3861,Western Dress,XL,1
78019,SET377,Set,XS,1
78020,J0111,Top,3XL,0
78021,JNE3636,kurta,M,1
78022,JNE3581,kurta,M,1
78023,JNE3412,kurta,M,1
78024,JNE3543,kurta,M,1
78025,JNE3384,kurta,M,1
78026,JNE3784,kurta,S,1
78027,JNE3605,kurta,M,1
78028,JNE3878,kurta,XXL,1
78029,JNE3384,kurta,3XL,1
78030,J0164,Ethnic Dress,3XL,1
78031,J0308,Western Dress,3XL,1
78032,JNE3688,Top,XS,1
78033,JNE3797,Western Dress,S,1
78034,PJNE3568,kurta,5XL,0
78035,J0041,Set,XS,0
78036,JNE3866,kurta,M,1
78037,SET356,Set,3XL,1
78038,JNE3727,kurta,L,1
78039,J0335,Western Dress,XL,1
78040,J0013,Set,M,1
78041,SET293,Set,XS,1
78042,JNE3799,kurta,L,1
78043,J0004,Set,3XL,1
78044,JNE3403,kurta,S,1
78045,JNE3368,kurta,XS,1
78046,JNE3713,Top,XS,1
78047,JNE3396,kurta,XXL,1
78048,SET397,Set,S,1
78049,SET145,Set,XL,1
78050,JNE3405,kurta,S,1
78051,JNE3405,kurta,S,1
78052,J0095,Set,XS,1
78053,J0005,Western Dress,L,1
78054,JNE3797,Western Dress,XL,1
78055,JNE3781,kurta,XL,1
78056,SET217,Set,XL,1
78057,JNE2100,kurta,XXL,1
78058,J0132,kurta,3XL,1
78059,J0041,Set,S,1
78060,SET402,Set,M,0
78061,J0106,Western Dress,3XL,1
78062,SET388,Set,XL,1
78063,J0119,Top,XL,1
78064,JNE3518,kurta,L,0
78065,SET324,Set,M,0
78066,SET183,Set,XS,1
78067,SET375,Set,M,1
78068,J0217,Blouse,L,1
78069,JNE3468,kurta,3XL,1
78070,J0230,Set,XS,1
78071,JNE3371,kurta,3XL,1
78072,JNE3718,kurta,3XL,1
78073,JNE3720,kurta,S,1
78074,J0344,Top,S,1
78075,JNE3611,kurta,L,1
78076,JNE3461,kurta,L,1
78077,J0385,kurta,3XL,1
78078,JNE3800,Western Dress,3XL,0
78079,MEN5001,kurta,L,1
78080,J0343,Western Dress,S,1
78081,NW006,Set,XL,1
78082,PJNE3363,kurta,6XL,0
78083,JNE3797,Western Dress,XL,1
78084,JNE3721,kurta,L,1
78085,JNE3548,kurta,3XL,1
78086,JNE3886,kurta,XXL,1
78087,J0025,Western Dress,S,1
78088,SET325,Set,XL,1
78089,JNE3463,kurta,S,1
78090,SET304,Set,XS,1
78091,J0114,Top,M,1
78092,SET331,Set,M,1
78093,JNE3720,kurta,S,0
78094,SET171,Set,L,1
78095,SET324,Set,S,1
78096,JNE3458,kurta,L,1
78097,SET282,Set,XXL,1
78098,SET293,Set,3XL,1
78099,JNE3560,kurta,XXL,1
78100,JNE3396,kurta,XL,1
78101,SET183,Set,S,1
78102,JNE3405,kurta,M,1
78103,SET356,Set,3XL,1
78104,JNE3458,kurta,L,1
78105,SET209,Set,XXL,0
78106,JNE3797,Western Dress,3XL,1
78107,JNE3463,kurta,M,1
78108,JNE3671,Top,L,1
78109,JNE3373,kurta,XL,1
78110,SET197,Set,XXL,1
78111,J0008,Set,XL,1
78112,JNE3399,kurta,L,1
78113,J0329,kurta,XL,1
78114,JNE3401,kurta,XXL,1
78115,J0308,Western Dress,3XL,1
78116,J0341,Western Dress,3XL,1
78117,J0380,Set,S,1
78118,JNE3465,kurta,XL,1
78119,PJNE1906,kurta,6XL,1
78120,MEN5004,kurta,L,1
78121,NW008,Set,S,1
78122,JNE3399,kurta,S,1
78123,SET398,Set,L,1
78124,JNE3818,kurta,XXL,1
78125,J0157,Western Dress,XS,1
78126,SET182,Set,S,1
78127,JNE3710,Western Dress,S,1
78128,J0277,Set,XS,1
78129,J0308,Western Dress,3XL,1
78130,MEN5019,kurta,XL,1
78131,J0006,Ethnic Dress,XL,0
78132,J0377,Set,XL,1
78133,SET397,Set,XXL,1
78134,SET397,Set,M,1
78135,SET269,Set,L,0
78136,JNE3405,kurta,S,1
78137,SET363,Set,XS,0
78138,J0041,Set,XS,1
78139,JNE3368,kurta,XS,1
78140,PSET264,Set,5XL,1
78141,J0005,Western Dress,XL,1
78142,SET144,Set,3XL,1
78143,JNE3633,kurta,3XL,1
78144,J0122,Top,XXL,1
78145,BTM041,Bottom,XL,1
78146,BTM039,Bottom,XL,1
78147,JNE3255,kurta,3XL,1
78148,J0190,Top,L,1
78149,J0234,Set,M,1
78150,SET183,Set,3XL,0
78151,J0344,Top,L,1
78152,J0230,Set,M,1
78153,J0013,Set,XXL,1
78154,SET364,Set,L,1
78155,SET398,Set,L,0
78156,JNE3405,kurta,M,1
78157,JNE3703,kurta,S,1
78158,JNE3636,kurta,S,1
78159,MEN5028,kurta,S,0
78160,JNE3817,kurta,XXL,1
78161,J0013,Set,XS,1
78162,MEN5028,kurta,S,0
78163,JNE3793,kurta,3XL,1
78164,SET350,Set,XS,0
78165,SET397,Set,S,1
78166,SET348,Set,XL,1
78167,J0095,Set,XXL,1
78168,NW003,Set,L,1
78169,JNE3674,Top,M,1
78170,BTM039,Bottom,M,1
78171,JNE3742,kurta,L,1
78172,JNE3636,kurta,L,1
78173,JNE3724,kurta,L,1
78174,JNE3703,kurta,M,1
78175,JNE3484,kurta,XL,1
78176,JNE3741,kurta,3XL,1
78177,JNE3265,kurta,XXL,0
78178,SET344,Set,XXL,1
78179,JNE3463,kurta,L,1
78180,SET344,Set,XXL,0
78181,JNE3797,Western Dress,S,0
78182,J0041,Set,XL,1
78183,JNE3684,Top,XS,1
78184,SET233,Set,M,1
78185,JNE3405,kurta,S,1
78186,PJNE3291,kurta,6XL,1
78187,JNE3738,kurta,XL,1
78188,SET374,Set,L,1
78189,SET183,Set,M,1
78190,J0236,Set,L,1
78191,SET389,Set,XXL,1
78192,JNE3619,kurta,M,1
78193,SET400,Set,XXL,1
78194,SET397,Set,3XL,1
78195,SET291,Set,S,1
78196,J0041,Set,S,1
78197,MEN5002,kurta,XXL,1
78198,MEN5032,kurta,XXL,1
78199,J0236,Set,3XL,1
78200,J0119,Top,M,1
78201,JNE3862,Top,XL,1
78202,JNE3751,kurta,XXL,1
78203,SET240,Set,XL,1
78204,JNE3863,Top,XL,1
78205,JNE3554,kurta,XXL,1
78206,J0340,Top,S,1
78207,SET128,Set,M,1
78208,JNE3797,Western Dress,XXL,1
78209,SET360,Set,3XL,1
78210,SET356,Set,3XL,1
78211,SET398,Set,3XL,1
78212,JNE3703,kurta,L,1
78213,JNE3368,kurta,XS,1
78214,SET324,Set,M,1
78215,JNE3807,kurta,XS,1
78216,J0340,Top,L,1
78217,JNE3771,kurta,XXL,1
78218,J0332,Western Dress,XS,1
78219,SET302,Set,S,1
78220,J0308,Western Dress,3XL,1
78221,MEN5023,kurta,M,0
78222,JNE3617,kurta,XS,1
78223,JNE2305,kurta,XL,1
78224,J0111,Top,3XL,1
78225,SET072,Set,S,1
78226,JNE2014,kurta,XL,1
78227,JNE3405,kurta,L,1
78228,J0231,Set,3XL,1
78229,J0230,Set,S,1
78230,SET187,Set,XL,1
78231,J0348,Set,S,1
78232,JNE3291,kurta,L,1
78233,JNE3784,kurta,M,1
78234,J0244,Set,M,0
78235,J0230,Set,S,1
78236,J0281,Set,3XL,1
78237,JNE3510,kurta,XXL,1
78238,JNE3405,kurta,M,1
78239,JNE3735,kurta,L,1
78240,JNE3786,kurta,L,1
78241,SET299,Set,S,1
78242,J0340,Top,XS,1
78243,JNE3860,Western Dress,XL,0
78244,SET363,Set,M,1
78245,SET377,Set,3XL,1
78246,PJNE2199,kurta,6XL,1
78247,SET287,Set,XXL,1
78248,SET145,Set,XL,0
78249,J0119,Top,S,1
78250,J0091,Top,XXL,1
78251,NW039,Set,L,1
78252,JNE3801,kurta,L,1
78253,JNE3821,kurta,XS,1
78254,J0344,Top,XL,0
78255,SET287,Set,XXL,1
78256,JNE3810,kurta,XL,1
78257,J0399,Western Dress,XXL,1
78258,JNE3667,Top,XXL,1
78259,SET293,Set,XXL,1
78260,SET356,Set,M,1
78261,NW038,Set,L,1
78262,JNE3817,kurta,XL,1
78263,JNE3609,kurta,3XL,1
78264,SET110,Set,3XL,1
78265,JNE3501,kurta,M,1
78266,SET278,Set,M,1
78267,SET217,Set,XXL,1
78268,JNE3797,Western Dress,L,1
78269,JNE3567,kurta,XL,1
78270,J0004,Set,XL,1
78271,J0382,Set,XL,1
78272,SET282,Set,M,1
78273,J0353,kurta,L,1
78274,SET357,Set,M,1
78275,SET345,Set,L,1
78276,J0231,Set,XL,0
78277,JNE3782,kurta,3XL,1
78278,JNE3797,Western Dress,S,1
78279,SET324,Set,M,1
78280,JNE3771,kurta,XXL,0
78281,J0023,Top,XXL,1
78282,JNE3405,kurta,M,1
78283,SET273,Set,S,1
78284,JNE3879,Western Dress,S,1
78285,J0399,Western Dress,M,1
78286,SET291,Set,M,1
78287,J0285,Set,L,1
78288,J0108,Set,M,1
78289,J0005,Western Dress,3XL,1
78290,JNE3690,Top,XXL,1
78291,J0008,Set,M,1
78292,J0342,Top,XXL,1
78293,JNE3797,Western Dress,L,1
78294,J0297,Top,XXL,1
78295,J0308,Western Dress,3XL,1
78296,JNE3405,kurta,M,1
78297,J0003,Set,3XL,1
78298,JNE3579,kurta,3XL,1
78299,JNE3736,kurta,3XL,1
78300,J0243,Ethnic Dress,3XL,1
78301,JNE3797,Western Dress,XL,0
78302,J0377,Set,L,1
78303,SET339,Set,M,2
78304,JNE3797,Western Dress,S,1
78305,JNE3251,kurta,L,1
78306,MEN5022,kurta,XXL,1
78307,J0341,Western Dress,XXL,1
78308,SET269,Set,L,1
78309,JNE3819,kurta,XXL,1
78310,NW037,Set,XS,1
78311,SET268,Set,L,1
78312,J0341,Western Dress,XXL,1
78313,SET269,Set,L,1
78314,JNE3735,kurta,XL,1
78315,MEN5008,kurta,S,1
78316,JNE3797,Western Dress,XS,1
78317,JNE3294,kurta,S,1
78318,J0230,Set,XL,1
78319,JNE3439,kurta,M,1
78320,SET359,Set,M,1
78321,JNE3405,kurta,M,1
78322,SET383,Set,XXL,1
78323,MEN5015,kurta,XL,1
78324,JNE3902,kurta,L,1
78325,SET359,Set,M,1
78326,JNE3405,kurta,M,1
78327,SET345,Set,L,1
78328,JNE3405,kurta,M,1
78329,J0230,Set,S,1
78330,SET265,Set,3XL,1
78331,J0230,Set,XL,1
78332,SET350,Set,XL,0
78333,J0024,kurta,M,1
78334,J0004,Set,M,1
78335,J0209,Ethnic Dress,L,1
78336,J0164,Ethnic Dress,L,1
78337,J0153,Western Dress,XL,1
78338,JNE3654,Top,L,1
78339,J0402,Western Dress,L,1
78340,JNE3800,Western Dress,L,1
78341,JNE3458,kurta,XL,1
78342,J0043,Set,XS,1
78343,J0349,Set,3XL,1
78344,JNE3363,kurta,3XL,1
78345,SET357,Set,L,1
78346,JNE3721,kurta,XL,0
78347,SET156,Set,L,1
78348,J0340,Top,L,1
78349,SET397,Set,M,1
78350,JNE3897,kurta,3XL,1
78351,JNE3562,kurta,XL,1
78352,JNE3870,Western Dress,3XL,1
78353,SET348,Set,M,1
78354,SET156,Set,L,0
78355,SET268,Set,XL,1
78356,J0244,Set,XL,1
78357,JNE3710,Western Dress,XL,1
78358,JNE3369,kurta,XS,1
78359,SET062,Set,XXL,1
78360,J0230,Set,L,1
78361,PJNE2171,kurta,5XL,1
78362,PJNE2100,kurta,6XL,1
78363,J0399,Western Dress,XS,1
78364,JNE3547,kurta,3XL,1
78365,JNE2294,kurta,XL,1
78366,JNE3732,kurta,XXL,1
78367,J0308,Western Dress,3XL,1
78368,JNE3865,Top,S,0
78369,SET278,Set,L,1
78370,SET345,Set,L,1
78371,BL098,Blouse,S,0
78372,J0098,Top,XS,1
78373,J0190,Top,S,0
78374,SET184,Set,S,1
78375,J0126,Set,XL,1
78376,J0006,Ethnic Dress,XXL,1
78377,JNE3710,Western Dress,XXL,1
78378,J0329,kurta,3XL,1
78379,SET397,Set,M,1
78380,SET402,Set,L,1
78381,JNE3461,kurta,L,1
78382,SET289,Set,M,1
78383,JNE3440,kurta,XS,1
78384,SET345,Set,L,1
78385,SET279,Set,S,1
78386,JNE3461,kurta,L,1
78387,SET183,Set,M,1
78388,JNE3425,kurta,L,0
78389,JNE3537,kurta,S,1
78390,JNE3798,Western Dress,3XL,1
78391,JNE3797,Western Dress,3XL,1
78392,J0328,kurta,3XL,1
78393,MEN5005,kurta,3XL,1
78394,JNE3691,Top,M,1
78395,J0377,Set,XL,1
78396,JNE3797,Western Dress,L,1
78397,MEN5009,kurta,M,1
78398,J0377,Set,XL,1
78399,SET319,Set,L,1
78400,J0295,Western Dress,L,1
78401,SET415,Set,XL,1
78402,SET356,Set,XL,0
78403,JNE3797,Western Dress,3XL,0
78404,JNE3798,Western Dress,3XL,0
78405,J0328,kurta,3XL,1
78406,SET055,Set,XS,1
78407,JNE3702,kurta,XS,1
78408,JNE3757,kurta,L,1
78409,SET044,Set,XS,1
78410,JNE3720,kurta,XS,1
78411,J0346,Set,XL,1
78412,SET265,Set,XL,0
78413,J0245,Set,L,0
78414,JNE3407,kurta,L,1
78415,JNE3479,kurta,L,1
78416,SET397,Set,M,1
78417,SET344,Set,S,1
78418,SET356,Set,S,1
78419,SET349,Set,S,1
78420,JNE3797,Western Dress,M,1
78421,JNE3405,kurta,M,1
78422,J0002,Set,S,1
78423,SET278,Set,XS,1
78424,JNE3506,kurta,L,1
78425,JNE3601,kurta,L,1
78426,J0095,Set,L,1
78427,J0154,Western Dress,XS,1
78428,SET278,Set,M,1
78429,J0245,Set,L,1
78430,J0418,Top,L,1
78431,J0389,Top,L,1
78432,J0390,Top,L,1
78433,J0386,kurta,M,1
78434,SET401,Set,L,0
78435,SET393,Set,XS,1
78436,JNE3651,Top,M,1
78437,JNE3665,Top,M,1
78438,JNE3648,Top,M,1
78439,JNE3571,kurta,S,1
78440,J0399,Western Dress,L,1
78441,SET397,Set,M,1
78442,SET268,Set,L,0
78443,J0003,Set,3XL,1
78444,MEN5019,kurta,XL,1
78445,J0118,Top,3XL,1
78446,J0283,Set,L,1
78447,SET182,Set,M,1
78448,SET344,Set,XL,1
78449,J0230,Set,M,1
78450,JNE3887,kurta,XS,1
78451,JNE3797,Western Dress,XS,1
78452,SET220,Set,M,1
78453,J0189,Top,M,1
78454,J0119,Top,3XL,1
78455,JNE3405,kurta,S,1
78456,JNE3739,kurta,XL,1
78457,J0041,Set,XS,1
78458,J0401,Western Dress,XS,1
78459,J0095,Set,L,1
78460,J0418,Top,XS,1
78461,JNE3468,kurta,3XL,1
78462,J0118,Top,XL,1
78463,JNE3658,Top,S,1
78464,PSET264,Set,5XL,1
78465,SET278,Set,XS,0
78466,JNE3421,kurta,M,1
78467,JNE3412,kurta,XXL,0
78468,JNE3412,kurta,XL,1
78469,JNE3376,kurta,XL,1
78470,JNE3291,kurta,XL,1
78471,J0340,Top,XL,1
78472,SET378,Set,S,1
78473,SET400,Set,XL,1
78474,SET328,Set,XS,1
78475,MEN5009,kurta,S,1
78476,JNE3463,kurta,S,1
78477,JNE3721,kurta,L,1
78478,J0300,Top,XL,1
78479,JNE3437,kurta,M,1
78480,JNE3751,kurta,XS,1
78481,JNE3797,Western Dress,S,1
78482,JNE3405,kurta,M,0
78483,SET288,Set,XL,1
78484,SET333,Set,S,1
78485,J0277,Set,XXL,1
78486,SET286,Set,S,1
78487,SET287,Set,S,1
78488,PJNE3373,kurta,6XL,1
78489,PJNE3252,kurta,6XL,1
78490,PJNE3368,kurta,6XL,1
78491,SET248,Set,XS,1
78492,SET324,Set,L,1
78493,J0041,Set,S,1
78494,JNE3751,kurta,XS,0
78495,JNE3605,kurta,M,1
78496,JNE3794,kurta,3XL,1
78497,SET394,Set,3XL,0
78498,JNE3662,Top,S,0
78499,SET405,Set,XXL,1
78500,JNE3675,Top,XXL,1
78501,J0234,Set,XL,1
78502,JNE3468,kurta,S,1
78503,J0002,Set,L,1
78504,JNE3751,kurta,XS,0
78505,J0164,Ethnic Dress,S,1
78506,JNE3465,kurta,XL,1
78507,SET043,Set,L,0
78508,SET383,Set,L,1
78509,SET324,Set,XXL,1
78510,SET265,Set,L,1
78511,J0332,Western Dress,XS,1
78512,J0095,Set,L,1
78513,SET037,Set,3XL,1
78514,J0244,Set,L,1
78515,JNE3451,kurta,XXL,1
78516,J0396,Western Dress,XS,1
78517,JNE3405,kurta,S,1
78518,NW037,Set,XXL,1
78519,SET342,Set,XL,1
78520,JNE3659,Top,L,1
78521,JNE3648,Top,L,1
78522,JNE3640,Top,L,1
78523,JNE3665,Top,L,1
78524,JNE3748,kurta,XS,1
78525,J0332,Western Dress,S,1
78526,J0095,Set,L,1
78527,JNE3797,Western Dress,L,1
78528,SET286,Set,L,1
78529,J0158,Western Dress,XS,1
78530,J0013,Set,M,0
78531,JNE3629,kurta,XL,1
78532,MEN5011,kurta,M,1
78533,SET435,Set,L,1
78534,JNE3636,kurta,XXL,1
78535,JNE3633,kurta,XXL,1
78536,JNE3739,kurta,XXL,1
78537,JNE3640,Top,L,1
78538,JNE3639,Top,L,1
78539,J0333,Western Dress,L,1
78540,JNE3751,kurta,XS,0
78541,JNE3661,Top,XL,1
78542,MEN5031,kurta,S,1
78543,MEN5032,kurta,M,1
78544,SET364,Set,XL,1
78545,JNE3800,Western Dress,XS,1
78546,SET197,Set,L,0
78547,JNE3751,kurta,XS,0
78548,JNE3690,Top,L,1
78549,MEN5014,kurta,L,0
78550,J0236,Set,L,1
78551,PJNE2100,kurta,5XL,1
78552,SET344,Set,XL,1
78553,JNE3739,kurta,L,1
78554,JNE3691,Top,S,1
78555,J0111,Top,XL,1
78556,J0354,kurta,S,1
78557,SET209,Set,3XL,1
78558,JNE3863,Top,XXL,0
78559,SET345,Set,L,1
78560,SET339,Set,S,1
78561,J0097,kurta,XL,1
78562,JNE3783,kurta,3XL,1
78563,JNE3870,Western Dress,3XL,1
78564,J0283,Set,XXL,1
78565,SET328,Set,XL,1
78566,JNE3785,kurta,L,1
78567,J0144,Set,XS,1
78568,SET350,Set,XL,0
78569,JNE3902,kurta,3XL,1
78570,JNE3732,kurta,3XL,1
78571,JNE3405,kurta,M,2
78572,SET291,Set,XXL,1
78573,SET264,Set,L,1
78574,JNE3771,kurta,M,1
78575,JNE3546,kurta,3XL,1
78576,J0118,Top,XXL,1
78577,SET291,Set,XXL,0
78578,PJNE2199,kurta,6XL,1
78579,JNE3562,kurta,M,1
78580,J0142,kurta,M,1
78581,JNE3801,kurta,XS,1
78582,SET355,Set,3XL,1
78583,J0013,Set,3XL,1
78584,J0126,Set,3XL,1
78585,J0236,Set,3XL,1
78586,J0081,Western Dress,3XL,1
78587,JNE3399,kurta,M,1
78588,J0339,Western Dress,3XL,1
78589,SET383,Set,XXL,1
78590,JNE3905,Western Dress,XL,1
78591,J0236,Set,L,1
78592,JNE3459,kurta,3XL,1
78593,JNE3369,kurta,XS,1
78594,NW034,Set,3XL,1
78595,JNE3368,kurta,XL,1
78596,J0126,Set,M,1
78597,JNE3510,kurta,XXL,1
78598,J0119,Top,3XL,1
78599,JNE3806,kurta,3XL,1
78600,JNE3567,kurta,M,1
78601,JNE2014,kurta,M,1
78602,JNE3750,kurta,3XL,1
78603,J0281,Set,XXL,0
78604,JNE3504,kurta,L,1
78605,SET116,Set,L,1
78606,SET144,Set,3XL,1
78607,SET184,Set,XL,1
78608,SET331,Set,M,1
78609,SET268,Set,S,1
78610,SET201,Set,3XL,1
78611,J0344,Top,3XL,1
78612,MEN5026,kurta,XL,1
78613,MEN5029,kurta,M,1
78614,JNE3376,kurta,XS,1
78615,JNE3620,kurta,XS,1
78616,JNE3577,kurta,XS,1
78617,J0338,Western Dress,M,1
78618,JNE3659,Top,XS,0
78619,J0012,Set,XL,1
78620,JNE3461,kurta,S,0
78621,J0142,kurta,M,0
78622,J0002,Set,M,1
78623,JNE3463,kurta,M,1
78624,J0331,kurta,XXL,1
78625,JNE3405,kurta,XS,1
78626,J0009,Set,L,1
78627,J0285,Set,L,1
78628,JNE3405,kurta,S,1
78629,J0134,Set,XL,1
78630,SET116,Set,3XL,1
78631,JNE3368,kurta,XXL,0
78632,SET400,Set,S,0
78633,SET200,Set,XXL,1
78634,JNE3795,kurta,XL,1
78635,J0097,kurta,L,1
78636,SET233,Set,XXL,1
78637,SET345,Set,S,1
78638,JNE3567,kurta,XL,1
78639,MEN5015,kurta,L,1
78640,JNE3797,Western Dress,M,1
78641,JNE3905,Western Dress,XXL,1
78642,SET329,Set,XL,1
78643,SET325,Set,XL,1
78644,SET331,Set,M,1
78645,JNE3404,kurta,XXL,0
78646,SET386,Set,XXL,0
78647,SET348,Set,L,1
78648,SET345,Set,XL,1
78649,SET403,Set,XL,1
78650,SET293,Set,XS,1
78651,J0007,Set,3XL,1
78652,JNE3797,Western Dress,XL,1
78653,JNE3680,Top,XS,1
78654,JNE2305,kurta,S,1
78655,SET436,Set,3XL,1
78656,J0010,Set,M,1
78657,J0108,Set,M,1
78658,J0013,Set,M,1
78659,JNE3800,Western Dress,M,1
78660,JNE3801,kurta,L,1
78661,JNE3797,Western Dress,M,1
78662,JNE3437,kurta,XXL,1
78663,J0248,Set,M,1
78664,JNE3894,Top,XXL,1
78665,J0117,Top,3XL,1
78666,J0248,Set,M,1
78667,J0007,Set,L,1
78668,JNE3865,Top,L,1
78669,JNE3803,kurta,S,1
78670,SET436,Set,3XL,0
78671,JNE3798,Western Dress,S,0
78672,J0283,Set,3XL,1
78673,JNE3384,kurta,M,1
78674,JNE3865,Top,L,0
78675,MEN5032,kurta,XXL,1
78676,JNE2014,kurta,M,1
78677,SET401,Set,3XL,1
78678,JNE3800,Western Dress,M,1
78679,J0301,Top,M,1
78680,JNE3546,kurta,M,1
78681,JNE3865,Top,L,0
78682,J0277,Set,XS,1
78683,J0006,Ethnic Dress,M,1
78684,J0009,Set,M,1
78685,SET348,Set,3XL,1
78686,SET329,Set,L,1
78687,JNE3606,kurta,S,0
78688,JNE3797,Western Dress,S,1
78689,PJNE2270,kurta,5XL,1
78690,JNE3656,Top,S,1
78691,JNE3797,Western Dress,M,1
78692,JNE3648,Top,XL,1
78693,JNE3905,Western Dress,L,1
78694,SET203,Set,XL,1
78695,JNE3807,kurta,S,1
78696,SET377,Set,XXL,1
78697,J0343,Western Dress,XL,1
78698,JNE3887,kurta,3XL,1
78699,BL103,Blouse,L,1
78700,NW014,Set,L,1
78701,J0009,Set,XXL,1
78702,SET184,Set,3XL,1
78703,J0009,Set,L,1
78704,J0108,Set,M,1
78705,JNE3405,kurta,M,1
78706,JNE3784,kurta,3XL,1
78707,J0213,Top,S,1
78708,JNE3707,Western Dress,3XL,1
78709,J0004,Set,3XL,1
78710,J0078,Set,3XL,1
78711,JNE3797,Western Dress,3XL,1
78712,J0353,kurta,XXL,1
78713,JNE3821,kurta,XXL,1
78714,JNE3698,kurta,L,1
78715,SET171,Set,L,1
78716,J0006,Ethnic Dress,3XL,1
78717,SET339,Set,3XL,1
78718,JNE3781,kurta,L,1
78719,SET344,Set,S,0
78720,SET184,Set,3XL,0
78721,JNE3373,kurta,L,1
78722,J0213,Top,M,0
78723,J0213,Top,L,0
78724,SET324,Set,M,1
78725,JNE3805,kurta,3XL,1
78726,SET345,Set,L,1
78727,J0167,kurta,XL,1
78728,JNE3797,Western Dress,XXL,1
78729,JNE3608,kurta,XXL,1
78730,J0012,Set,3XL,1
78731,JNE3549,kurta,XL,1
78732,JNE3560,kurta,XL,1
78733,JNE3880,Western Dress,M,1
78734,JNE3560,kurta,XL,1
78735,JNE3405,kurta,XL,0
78736,SET254,Set,XXL,1
78737,SET359,Set,L,1
78738,J0003,Set,XS,1
78739,JNE3421,kurta,L,1
78740,SET397,Set,XL,1
78741,SET203,Set,XXL,1
78742,JNE3554,kurta,M,1
78743,J0006,Ethnic Dress,M,1
78744,J0164,Ethnic Dress,XL,1
78745,JNE2270,kurta,XXL,1
78746,J0335,Western Dress,L,1
78747,NW013,Set,XS,1
78748,JNE3618,kurta,L,1
78749,NW037,Set,3XL,1
78750,J0285,Set,XL,0
78751,J0343,Western Dress,XL,1
78752,SET200,Set,S,1
78753,SET356,Set,M,1
78754,SET344,Set,M,1
78755,JNE3797,Western Dress,S,1
78756,SET246,Set,M,1
78757,JNE3781,kurta,XL,1
78758,SET184,Set,L,1
78759,SET400,Set,L,1
78760,JNE3905,Western Dress,M,1
78761,JNE3797,Western Dress,S,1
78762,J0008,Set,XXL,1
78763,J0341,Western Dress,XXL,1
78764,SET386,Set,M,1
78765,PJNE3368,kurta,5XL,1
78766,PJNE3252,kurta,5XL,1
78767,JNE3564,kurta,XL,1
78768,J0340,Top,M,1
78769,J0308,Western Dress,3XL,1
78770,J0297,Top,L,1
78771,J0350,Set,XL,1
78772,SET377,Set,3XL,1
78773,JNE3781,kurta,3XL,1
78774,JNE3639,Top,S,1
78775,J0341,Western Dress,XXL,1
78776,SET158,Set,XL,1
78777,SET293,Set,XS,0
78778,SET328,Set,M,1
78779,JNE3463,kurta,M,1
78780,SET357,Set,S,1
78781,J0277,Set,XL,1
78782,SET293,Set,XS,0
78783,J0217,Blouse,XXL,1
78784,J0005,Western Dress,XXL,1
78785,SET293,Set,XS,0
78786,JNE3484,kurta,XL,1
78787,J0117,Top,XS,1
78788,SET269,Set,L,1
78789,SET397,Set,M,1
78790,SET273,Set,M,1
78791,SET110,Set,M,1
78792,JNE3609,kurta,M,1
78793,JNE3368,kurta,M,1
78794,MEN5009,kurta,XL,1
78795,JNE3722,kurta,S,1
78796,JNE3567,kurta,XL,1
78797,SET413,Set,XXL,1
78798,J0355,kurta,L,0
78799,J0002,Set,XS,1
78800,SET329,Set,L,1
78801,JNE3468,kurta,M,1
78802,JNE3781,kurta,L,1
78803,J0179,kurta,XL,1
78804,JNE3797,Western Dress,XL,1
78805,JNE3797,Western Dress,S,1
78806,JNE3613,kurta,XXL,1
78807,J0013,Set,XXL,1
78808,SET264,Set,L,1
78809,J0003,Set,3XL,1
78810,SET203,Set,L,1
78811,JNE3785,kurta,XXL,1
78812,SET171,Set,3XL,1
78813,J0308,Western Dress,3XL,1
78814,JNE3422,kurta,XXL,1
78815,SET264,Set,M,0
78816,SET264,Set,L,0
78817,PJNE3399,kurta,4XL,1
78818,SET394,Set,M,1
78819,JNE3817,kurta,XXL,1
78820,SET183,Set,3XL,1
78821,J0003,Set,3XL,1
78822,SET203,Set,XL,1
78823,J0400,Western Dress,3XL,1
78824,J0395,Western Dress,3XL,1
78825,JNE3880,Western Dress,3XL,1
78826,J0251,Set,M,1
78827,NW002,Set,L,1
78828,SET324,Set,M,1
78829,SET342,Set,M,1
78830,JNE3713,Top,XL,1
78831,JNE3618,kurta,L,1
78832,JNE1906,kurta,3XL,1
78833,J0119,Top,XL,1
78834,J0416,Western Dress,XL,1
78835,JNE3030,kurta,XL,1
78836,MEN5009,kurta,M,1
78837,PJNE3291,kurta,5XL,1
78838,SET397,Set,M,1
78839,JNE3463,kurta,XXL,1
78840,SET304,Set,L,1
78841,MEN5030,kurta,3XL,1
78842,JNE3870,Western Dress,S,1
78843,SET331,Set,L,1
78844,JNE3797,Western Dress,L,1
78845,SET348,Set,S,1
78846,J0332,Western Dress,XL,1
